ride_id,user_id,ride_date,city,distance_km,fare_amount,payment_method,status
R003388,U00696,2024-11-24,Berlin,18.5,23.88,paypal,completed
R020089,U01521,2024-11-02,Frankfurt,19.6,30.5,apple_pay,completed
R018626,U00153,2026-05-30,Cologne,22.9,30.93,card,completed
R016834,U01605,2025-11-13,Berlin,25.6,38.46,cash,completed
R024108,U01275,2024-07-23,Munich,13.2,21.84,apple_pay,completed
R007370,U00923,2025-09-26,Cologne,10.9,20.66,apple_pay,completed
R028983,U01674,2025-09-06,Berlin,27.7,46.3,cash,completed
R002827,U00765,2026-06-22,Munich,13.1,21.08,apple_pay,completed
R014407,U01886,2025-11-05,Munich,19.5,27.38,card,completed
R007028,U00786,2025-09-15,Frankfurt,12.4,21.99,paypal,completed
R019217,U00463,2025-11-28,Cologne,27.2,44.35,card,completed
R019971,U00838,2026-02-12,Munich,5.7,12.51,cash,completed
R005292,U00678,2024-07-20,Hamburg,26.5,42.7,cash,completed
R029988,U01458,2024-08-11,Munich,1.0,4.94,apple_pay,completed
R021697,U00469,2025-10-24,Frankfurt,16.6,29.23,paypal,completed
R001212,U01674,2025-06-09,Cologne,21.9,37.11,paypal,completed
R012543,U01439,2025-04-18,Hamburg,15.5,23.04,paypal,completed
R017012,U00089,2025-06-18,Hamburg,2.8,-7.83,apple_pay,completed
R001891,U00490,2024-09-08,Munich,23.1,30.25,card,completed
R001450,U00181,2024-06-17,Berlin,7.7,13.25,apple_pay,completed
R021500,U00409,2026-01-02,Frankfurt,27.9,47.37,apple_pay,completed
R012144,U00756,2024-04-18,Hamburg,24.8,42.69,card,completed
R029964,U01052,2025-02-12,Hamburg,19.3,32.04,paypal,completed
R012725,U00890,2026-03-15,Frankfurt,24.1,37.76,card,completed
R027703,U01540,2025-10-20,Cologne,1.7,5.38,card,completed
R005110,U01936,2024-12-20,Munich,15.7,25.27,cash,completed
R007655,U01818,2026-03-14,Hamburg,13.5,24.26,paypal,completed
R029940,U01885,2026-03-14,Cologne,21.1,26.92,cash,completed
R014490,U00479,2026-04-27,Cologne,22.9,38.89,card,completed
R009051,U01512,2025-12-20,Munich,16.5,23.71,cash,completed
R029908,U00291,2025-05-09,Hamburg,10.0,3.96,apple_pay,cancelled
R023136,U00843,2025-05-28,Cologne,21.2,31.43,apple_pay,completed
R016320,U00989,2025-08-27,Cologne,1.0,4.81,paypal,completed
R029433,U00988,2025-03-19,Frankfurt,20.9,32.09,card,completed
R012681,U00162,2024-12-14,Munich,27.0,38.7,apple_pay,completed
R012564,U01242,2025-02-20,Munich,9.8,16.97,card,completed
R026641,U00995,2024-11-30,Frankfurt,9.1,14.61,card,completed
R015776,U01485,2024-06-13,Cologne,1.1,4.84,paypal,completed
R017685,U01227,2026-02-13,Berlin,12.3,20.57,paypal,completed
R011568,U01377,2025-03-14,Cologne,27.1,33.49,paypal,completed
R009917,U01569,2025-02-11,Frankfurt,4.4,10.05,apple_pay,completed
R012414,U00822,2024-05-07,Frankfurt,20.3,31.16,paypal,completed
R008830,U01390,2025-07-01,Berlin,13.3,24.4,cash,completed
R021254,U00037,2025-08-16,Cologne,5.9,10.82,paypal,completed
R007381,U01542,2026-06-19,Cologne,,12.85,card,completed
R016660,U01434,2025-11-11,Cologne,20.9,31.62,paypal,completed
R003606,U01360,2026-05-18,Hamburg,2.0,5.87,apple_pay,completed
R002787,U01015,2025-10-24,Cologne,21.5,31.35,card,completed
R009162,U00063,2026-01-28,Frankfurt,11.1,19.42,cash,completed
R023082,U00738,2024-12-08,Frankfurt,14.7,3.84,paypal,cancelled
R010592,U00120,2024-12-15,Berlin,6.6,2.59,card,cancelled
R006360,U01638,2025-09-10,Hamburg,21.9,29.49,card,completed
R028094,U00240,2026-01-06,Cologne,17.4,24.63,apple_pay,completed
R022479,U01490,2026-02-20,Cologne,20.6,28.91,apple_pay,completed
R002619,U01355,2025-01-17,Munich,16.2,22.94,card,completed
R014238,U01916,2024-04-22,Berlin,,20.45,card,completed
R025804,U00796,2024-10-13,Hamburg,3.1,8.44,cash,completed
R009042,U00166,2025-09-14,Berlin,24.8,32.0,paypal,completed
R018686,U01673,2026-01-24,Frankfurt,22.9,31.52,card,completed
R003614,U01140,2026-02-08,Cologne,24.8,38.38,apple_pay,completed
R007446,U00606,2024-12-14,Hamburg,27.4,43.39,card,completed
R010120,U00981,2025-08-02,Cologne,5.9,11.5,cash,completed
R013212,U00036,2024-08-11,Cologne,5.4,10.9,card,completed
R004145,U00843,2025-03-10,Cologne,25.1,41.56,card,completed
R017222,U00508,2025-07-03,Frankfurt,13.0,0.95,card,cancelled
R012291,U01986,2025-05-27,Munich,13.4,20.93,cash,completed
R023502,U01978,2025-04-30,Berlin,23.6,38.82,card,completed
R024756,U00288,2025-12-11,Munich,6.4,13.29,card,completed
R003245,U01990,2025-12-12,Munich,,10.52,apple_pay,completed
R005960,U00392,2024-09-30,Munich,2.5,7.41,card,completed
R002189,U01263,2025-09-18,Munich,3.6,7.66,apple_pay,completed
R003760,U01224,2024-10-18,Frankfurt,2.5,7.5,paypal,completed
R025090,U01270,2025-05-21,Frankfurt,27.4,-34.2,apple_pay,completed
R005713,U01886,2025-07-19,Cologne,17.5,30.51,card,completed
R027581,U00750,2024-09-17,Berlin,13.1,23.94,cash,completed
R027862,U00515,2025-10-05,Munich,21.4,0.67,paypal,cancelled
R019052,U01138,2025-02-09,Frankfurt,9.0,2.19,paypal,cancelled
R020677,U01977,2024-11-06,Munich,12.4,23.15,card,completed
R022810,U00238,2024-06-13,Cologne,9.6,18.63,apple_pay,completed
R015148,U01953,2025-12-11,Frankfurt,20.5,28.18,cash,completed
R008823,U01803,2024-04-25,Cologne,1.5,5.84,paypal,completed
R025566,U00025,2025-08-27,Hamburg,20.2,31.63,cash,completed
R029892,U01316,2025-05-04,Frankfurt,,6.58,cash,completed
R017424,U01024,2026-03-28,Munich,27.5,39.83,card,completed
R008486,U00107,2024-11-17,Berlin,,25.93,paypal,completed
R027171,U01402,2025-07-22,Munich,20.9,33.64,paypal,completed
R002037,U01950,2024-10-28,Hamburg,6.6,13.13,paypal,completed
R011262,U00777,2024-06-06,Cologne,16.8,29.43,cash,completed
R024148,U00827,2024-06-04,Berlin,11.6,17.78,paypal,completed
R018435,U01779,2025-12-11,Cologne,18.0,23.57,apple_pay,completed
R023641,U01711,2026-01-10,Cologne,12.1,21.1,apple_pay,completed
R014277,U01438,2025-12-18,Frankfurt,11.5,17.38,card,completed
R004212,U01241,2025-07-08,Cologne,26.0,42.69,apple_pay,completed
R028803,U01157,2026-04-10,Munich,11.7,18.77,cash,completed
R016954,U00330,2025-03-27,Hamburg,27.0,37.79,apple_pay,completed
R006048,U00103,2025-05-28,Frankfurt,12.8,23.27,card,completed
R003671,U00299,2024-08-10,Munich,12.8,19.64,apple_pay,completed
R026452,U01827,2024-08-22,Frankfurt,23.4,3.02,cash,cancelled
R018269,U01931,2026-02-08,Hamburg,7.9,15.74,apple_pay,completed
R001833,U00543,2024-09-14,Hamburg,,19.81,paypal,completed
R011953,U01585,2025-05-26,Hamburg,3.2,8.1,card,completed
R007226,U01892,2025-08-02,Berlin,11.9,18.45,apple_pay,completed
R013444,U01510,2025-10-13,Frankfurt,19.3,28.16,paypal,completed
R025180,U01985,2026-01-18,Munich,22.9,39.25,card,completed
R003036,U01653,2026-03-18,Berlin,17.9,24.26,cash,completed
R016533,U01734,2026-06-07,Hamburg,14.8,22.99,cash,completed
R016790,U00582,2026-05-07,Frankfurt,8.4,14.03,cash,completed
R029371,U01175,2026-02-12,Frankfurt,3.8,8.99,cash,completed
R021827,U00484,2024-12-10,Frankfurt,19.9,32.55,cash,completed
R025318,U01293,2025-11-27,Frankfurt,3.5,8.93,cash,completed
R027040,U01987,2024-06-27,Munich,20.3,26.21,card,completed
R021017,U01954,2024-05-26,Frankfurt,1.1,4.8,paypal,completed
R004129,U00355,2025-05-04,Berlin,24.3,41.58,cash,completed
R027023,U01588,2024-10-27,Cologne,19.4,25.29,cash,completed
R007899,U01726,2025-01-22,Berlin,18.8,28.56,paypal,completed
R007177,U00840,2024-11-13,Cologne,7.4,13.62,apple_pay,completed
R011810,U00541,2025-10-16,Cologne,9.5,15.76,apple_pay,completed
R016873,U01274,2026-03-01,Munich,6.6,11.75,paypal,completed
R007235,U00868,2024-07-01,Munich,20.5,27.97,paypal,completed
R029777,U00154,2026-05-10,Berlin,2.4,7.11,paypal,completed
R001840,U01927,2026-02-06,Munich,9.9,15.77,cash,completed
R001118,U01538,2025-07-20,Cologne,6.5,13.3,cash,completed
R025981,U01405,2026-02-18,Hamburg,8.6,16.13,apple_pay,completed
R005922,U00372,2026-01-19,Hamburg,4.8,10.26,cash,completed
R022888,U01435,2025-05-21,Cologne,23.7,34.53,paypal,completed
R029139,U00812,2025-03-18,Cologne,20.9,34.88,cash,completed
R009170,U00001,2026-05-11,Munich,22.5,33.31,cash,completed
R008461,U01094,2025-12-11,Berlin,27.7,36.03,cash,completed
R002666,U01942,2025-07-23,Munich,19.8,26.22,apple_pay,completed
R003640,U01422,2025-08-19,Cologne,6.3,13.44,apple_pay,completed
R022502,U01319,2024-12-30,Berlin,4.0,8.07,paypal,completed
R003884,U01707,2025-01-29,Cologne,24.0,34.88,card,completed
R016102,U01735,2025-07-04,Hamburg,5.5,10.3,paypal,completed
R029455,U00299,2024-12-22,Cologne,18.3,24.18,cash,completed
R008444,U01478,2025-10-11,Cologne,24.5,40.63,paypal,completed
R027185,U01346,2026-01-19,Hamburg,15.3,20.82,apple_pay,completed
R007124,U01835,2024-07-04,Munich,18.8,25.67,cash,completed
R022715,U01132,2024-11-19,Frankfurt,3.2,7.99,apple_pay,completed
R002122,U01497,2024-08-20,Frankfurt,14.8,21.23,apple_pay,completed
R011169,U00886,2026-04-01,Berlin,20.5,31.5,card,completed
R008333,U01383,2025-01-14,Hamburg,13.0,18.97,card,completed
R026180,U01176,2025-04-27,Cologne,23.5,35.97,apple_pay,completed
R004448,U01656,2026-01-11,Berlin,22.7,38.51,apple_pay,completed
R003307,U01214,2025-09-30,Cologne,17.3,24.8,cash,completed
R011085,U01687,2025-04-22,Cologne,6.8,13.98,card,completed
R001562,U00092,2024-12-22,Frankfurt,7.1,12.25,cash,completed
R008889,U01053,2025-12-09,Cologne,15.0,25.64,apple_pay,completed
R011775,U01675,2024-12-04,Hamburg,11.0,19.28,cash,completed
R024378,U01114,2024-11-03,Frankfurt,12.2,22.76,apple_pay,completed
R001306,U01431,2024-12-26,Frankfurt,25.9,37.4,card,completed
R016157,U00346,2026-01-06,Hamburg,12.1,22.78,card,completed
R022274,U01861,2025-03-09,Munich,12.3,17.86,card,completed
R026659,U01694,2024-10-19,Munich,27.7,39.9,paypal,completed
R020430,U00561,2026-03-15,Berlin,18.9,26.31,card,completed
R007828,U00912,2025-03-21,Frankfurt,11.8,21.7,apple_pay,completed
R001866,U00601,2024-09-11,Hamburg,3.8,8.59,card,completed
R020410,U01644,2025-05-31,Hamburg,16.3,0.07,apple_pay,cancelled
R023678,U01151,2025-06-19,Cologne,18.0,31.23,card,completed
R004985,U00269,2025-12-03,Cologne,25.1,35.0,card,completed
R024384,U01765,2026-02-24,Berlin,14.6,23.11,cash,completed
R003336,U00057,2025-09-03,Hamburg,15.9,21.8,cash,completed
R007289,U00986,2024-12-29,Berlin,4.1,9.79,apple_pay,completed
R016030,U00844,2024-07-12,Frankfurt,23.7,38.62,apple_pay,completed
R012777,U01470,2025-11-03,Frankfurt,1.4,5.59,apple_pay,completed
R020290,U01076,2025-09-08,Frankfurt,16.6,29.92,cash,completed
R027125,U01951,2025-08-21,Munich,5.2,11.6,card,completed
R012935,U01678,2024-06-09,Munich,20.2,29.01,paypal,completed
R029409,U01390,2024-08-23,Berlin,11.0,19.2,card,completed
R016283,U01533,2025-04-15,Berlin,11.5,21.66,apple_pay,completed
R005335,U00329,2024-12-02,Hamburg,8.9,13.49,apple_pay,completed
R018928,U00558,2024-12-28,Munich,23.9,35.6,cash,completed
R005892,U00894,2025-06-29,Cologne,13.6,2.57,cash,cancelled
R018089,U01817,2026-01-24,Berlin,19.2,25.46,paypal,completed
R026040,U01082,2024-10-13,Cologne,4.0,8.3,apple_pay,completed
R002159,U00786,2025-07-27,Cologne,22.0,1.68,card,cancelled
R028386,U00483,2026-02-17,Munich,20.2,31.4,cash,completed
R028075,U01354,2026-05-03,Berlin,23.4,39.43,card,completed
R009144,U01526,2024-09-12,Cologne,22.2,34.46,card,completed
R014677,U01237,2026-02-08,Berlin,10.1,19.29,apple_pay,completed
R025876,U00728,2025-09-04,Berlin,12.8,18.91,card,completed
R024136,U01536,2025-02-22,Berlin,3.6,9.11,card,completed
R005971,U00012,2025-06-28,Hamburg,27.3,45.15,apple_pay,completed
R008004,U00933,2025-03-03,Frankfurt,3.6,8.71,card,completed
R005357,U01284,2024-08-03,Berlin,3.0,7.03,card,completed
R018808,U00695,2024-01-25,Hamburg,20.9,31.41,cash,completed
R016110,U00435,2025-08-18,Munich,12.9,23.18,paypal,completed
R017368,U00520,2026-06-16,Cologne,23.5,39.2,apple_pay,completed
R011069,U01269,2026-06-26,Cologne,8.1,12.91,card,completed
R007037,U01699,2026-04-21,Cologne,26.7,34.07,cash,completed
R024266,U00317,2025-12-08,Munich,9.6,18.81,apple_pay,completed
R018132,U00856,2024-06-08,Hamburg,25.3,35.94,paypal,completed
R018914,U00951,2024-10-11,Hamburg,1.4,5.63,apple_pay,completed
R021519,U01794,2025-03-23,Berlin,3.6,7.56,apple_pay,completed
R017330,U01329,2025-01-15,Frankfurt,11.9,16.61,apple_pay,completed
R017557,U01014,2025-12-03,Cologne,24.6,41.0,paypal,completed
R018781,U00340,2026-06-18,Frankfurt,8.5,15.48,paypal,completed
R028545,U01581,2025-06-07,Cologne,2.7,0.69,apple_pay,cancelled
R010577,U01057,2025-05-03,Berlin,23.2,33.4,cash,completed
R019762,U00107,2024-04-08,Munich,24.1,41.73,apple_pay,completed
R015831,U01532,2025-12-03,Hamburg,26.4,36.5,apple_pay,completed
R016970,U01912,2025-06-03,Cologne,23.3,29.78,apple_pay,completed
R011111,U01761,2024-11-01,Hamburg,3.8,9.04,paypal,completed
R015915,U00624,2024-11-27,Munich,26.8,39.19,cash,completed
R017003,U00355,2024-08-15,Cologne,7.1,12.76,apple_pay,completed
R025747,U00701,2024-10-18,Frankfurt,15.1,21.58,cash,completed
R023511,U00051,2025-09-28,Berlin,15.7,21.53,apple_pay,completed
R007515,U00976,2025-06-29,Hamburg,24.6,37.34,paypal,completed
R024830,U00696,2026-02-10,Berlin,24.1,36.63,card,completed
R007787,U01797,2024-10-11,Cologne,9.2,14.36,apple_pay,completed
R006348,U01512,2025-07-22,Cologne,16.0,0.36,cash,cancelled
R004608,U00746,2024-11-17,Munich,3.0,7.99,card,completed
R020117,U00502,2025-09-28,Hamburg,3.6,8.0,card,completed
R000742,U00709,2024-01-30,Munich,8.7,16.84,card,completed
R001324,U00736,2024-12-08,Cologne,16.3,26.99,cash,completed
R016324,U01476,2025-11-14,Berlin,23.2,31.9,cash,completed
R018308,U01727,2025-08-16,Berlin,8.2,16.44,apple_pay,completed
R026748,U00329,2024-08-01,Cologne,9.8,15.19,cash,completed
R016998,U01256,2026-04-23,Cologne,19.4,33.04,apple_pay,completed
R019005,U01701,2024-08-09,Berlin,17.3,30.41,paypal,completed
R023790,U00994,2024-08-03,Munich,3.6,8.83,apple_pay,completed
R005351,U00255,2026-02-06,Munich,5.8,12.54,paypal,completed
R006063,U01765,2025-11-29,Berlin,15.8,21.78,paypal,completed
R005992,U00841,2026-02-26,Hamburg,27.3,37.32,paypal,completed
R019571,U01921,2025-09-23,Berlin,8.9,14.06,cash,completed
R029552,U01731,2025-04-27,Berlin,16.0,21.25,apple_pay,completed
R018425,U01469,2024-06-03,Frankfurt,12.8,23.86,apple_pay,completed
R015880,U00212,2025-01-16,Munich,6.0,12.03,card,completed
R017139,U00554,2025-07-16,Hamburg,5.7,9.85,paypal,completed
R026665,U01154,2026-01-08,Cologne,26.7,42.52,paypal,completed
R020894,U01883,2024-11-19,Frankfurt,15.7,24.92,apple_pay,completed
R021620,U00091,2025-02-01,Munich,16.3,27.5,cash,completed
R008238,U00869,2025-04-19,Berlin,9.0,14.33,card,completed
R016153,U01559,2025-02-28,Munich,9.6,22.51,cash,cancelled
R015205,U00971,2026-01-09,Cologne,17.1,27.56,paypal,completed
R003436,U00933,2025-01-18,Munich,26.8,46.34,paypal,completed
R011267,U00332,2025-11-27,Frankfurt,24.5,2.51,card,cancelled
R029483,U00862,2025-06-18,Munich,22.3,38.18,paypal,completed
R000307,U00036,2024-10-18,Cologne,12.7,19.69,apple_pay,completed
R019628,U00454,2025-05-10,Berlin,27.4,36.46,card,completed
R016894,U00085,2025-01-15,Berlin,14.7,21.0,paypal,completed
R013915,U00789,2025-07-27,Cologne,24.9,38.21,paypal,completed
R008312,U00200,2025-04-28,Cologne,25.3,40.94,paypal,completed
R017210,U00859,2026-04-22,Munich,,11.19,card,completed
R011011,U01249,2024-11-14,Hamburg,14.6,23.37,cash,completed
R008903,U00323,2025-12-27,Berlin,18.8,25.07,cash,completed
R026756,U00479,2025-08-19,Hamburg,9.3,17.21,paypal,completed
R017378,U01523,2025-03-06,Munich,2.5,7.13,card,completed
R017615,U01927,2025-02-20,Hamburg,15.9,22.48,cash,completed
R017023,U01112,2025-12-14,Berlin,11.0,19.66,card,completed
R013198,U00621,2026-02-25,Berlin,7.4,2.74,apple_pay,cancelled
R015912,U01255,2025-10-09,Frankfurt,20.3,35.95,card,completed
R019225,U01929,2025-08-19,Hamburg,26.5,3.76,cash,cancelled
R002010,U00195,2025-08-27,Frankfurt,23.0,38.12,cash,completed
R002863,U00018,2024-12-04,Cologne,25.5,31.6,cash,completed
R003178,U01129,2025-01-16,Cologne,2.2,1.67,paypal,cancelled
R014079,U00904,2025-12-12,Berlin,19.8,29.46,paypal,completed
R019537,U00705,2024-04-09,Hamburg,6.6,12.38,paypal,completed
R010863,U00976,2024-12-28,Cologne,16.3,25.72,card,completed
R016338,U00406,2025-10-28,Frankfurt,7.1,14.35,apple_pay,completed
R023130,U00337,2025-05-02,Cologne,15.2,25.18,paypal,completed
R007874,U01670,2025-03-11,Hamburg,16.7,30.1,card,completed
R004988,U00061,2025-08-28,Munich,18.4,29.1,cash,completed
R003987,U00026,2025-05-12,Munich,16.7,27.48,cash,completed
R008108,U01729,2025-08-16,Cologne,8.7,15.79,apple_pay,completed
R006661,U00724,2024-08-26,Cologne,1.3,5.16,apple_pay,completed
R027993,U00371,2025-12-22,Cologne,27.7,43.53,cash,completed
R023965,U00593,2025-03-13,Munich,21.2,32.19,apple_pay,completed
R007214,U00414,2026-04-28,Cologne,18.5,2.9,cash,cancelled
R022489,U01792,2025-07-26,Cologne,6.0,12.15,cash,completed
R025583,U01292,2025-01-17,Berlin,8.9,16.59,paypal,completed
R029514,U00124,2025-07-29,Munich,,10.64,paypal,completed
R020512,U01303,2026-06-29,Munich,13.9,22.71,apple_pay,completed
R029628,U00878,2025-08-19,Cologne,23.4,38.29,paypal,completed
R019095,U00317,2025-05-11,Berlin,24.1,33.75,paypal,completed
R000288,U00779,2026-01-14,Hamburg,6.6,10.8,apple_pay,completed
R000224,U00149,2025-12-26,Hamburg,9.8,16.23,card,completed
R022402,U00625,2025-06-07,Frankfurt,22.7,31.3,card,completed
R012881,U01859,2025-04-24,Munich,10.4,0.34,card,cancelled
R009217,U01960,2025-03-27,Frankfurt,9.6,17.2,card,completed
R018499,U01027,2025-04-04,Cologne,8.8,15.14,cash,completed
R027100,U01366,2024-09-14,Munich,9.0,15.91,apple_pay,completed
R008002,U00548,2026-03-18,Hamburg,17.1,0.31,apple_pay,cancelled
R021485,U00030,2026-02-25,Frankfurt,2.7,7.8,card,completed
R019862,U01573,2025-12-08,Munich,24.2,34.43,apple_pay,completed
R022116,U01329,2024-04-05,Hamburg,5.2,9.42,cash,completed
R023942,U01684,2025-04-12,Berlin,19.0,32.5,cash,completed
R010566,U00689,2024-09-06,Berlin,24.1,41.28,cash,completed
R015274,U01153,2026-01-29,Berlin,1.9,5.79,cash,completed
R008205,U01357,2024-11-23,Hamburg,18.0,31.8,card,completed
R025043,U01491,2026-01-05,Frankfurt,17.4,23.61,apple_pay,completed
R004902,U00290,2025-12-23,Berlin,22.7,28.54,cash,completed
R014098,U01502,2026-06-13,Berlin,6.7,11.74,card,completed
R002602,U00166,2025-11-12,Frankfurt,12.4,20.61,apple_pay,completed
R016727,U01957,2025-09-21,Frankfurt,5.0,9.36,card,completed
R027391,U00903,2024-09-24,Berlin,18.9,1.09,apple_pay,cancelled
R024811,U01812,2026-06-26,Cologne,4.8,9.76,cash,completed
R003743,U01754,2026-02-01,Munich,12.8,19.7,cash,completed
R018443,U00913,2025-12-07,Hamburg,27.0,40.54,card,completed
R023181,U00790,2024-10-26,Berlin,16.0,27.56,card,completed
R010214,U00400,2026-02-08,Munich,2.9,7.78,apple_pay,completed
R026698,U00732,2025-10-17,Frankfurt,5.7,10.32,cash,completed
R004551,U01541,2024-10-06,Hamburg,17.8,28.65,apple_pay,completed
R009587,U01847,2024-08-02,Hamburg,2.0,6.61,apple_pay,completed
R013114,U01479,2025-07-24,Frankfurt,25.4,32.98,paypal,completed
R005094,U01937,2025-10-13,Cologne,3.7,7.6,card,completed
R019731,U01573,2025-09-16,Cologne,4.7,9.96,paypal,completed
R005999,U01305,2025-07-11,Hamburg,4.5,8.65,paypal,completed
R005009,U01536,2025-01-29,Munich,15.8,22.35,cash,completed
R008851,U01687,2025-09-24,Berlin,4.1,9.68,cash,completed
R003961,U01422,2025-08-17,Munich,15.1,3.23,cash,cancelled
R010551,U01748,2025-10-21,Hamburg,8.7,13.32,cash,completed
R018259,U00084,2024-09-29,Munich,27.3,36.16,apple_pay,completed
R018947,U01063,2026-02-21,Frankfurt,26.3,43.54,paypal,completed
R019023,U01328,2025-09-14,Frankfurt,6.5,13.33,card,completed
R022405,U01095,2025-05-10,Frankfurt,3.7,9.3,cash,completed
R006003,U00661,2025-03-28,Munich,11.8,1.0,apple_pay,cancelled
R010056,U01606,2024-05-28,Frankfurt,25.5,3.54,apple_pay,cancelled
R011232,U01177,2026-05-23,Frankfurt,6.2,11.48,paypal,completed
R006452,U00187,2026-03-01,Berlin,16.3,27.61,apple_pay,completed
R023109,U00473,2024-08-09,Cologne,14.3,21.85,paypal,completed
R006604,U00933,2025-04-07,Hamburg,2.5,7.16,card,completed
R027924,U00778,2025-08-07,Berlin,9.4,0.31,paypal,cancelled
R026435,U01758,2025-03-29,Berlin,9.4,16.63,cash,completed
R005500,U01849,2024-07-26,Munich,21.3,33.73,cash,completed
R023380,U01157,2026-01-16,Hamburg,12.6,19.45,cash,completed
R020364,U00240,2025-12-27,Munich,4.0,8.36,cash,completed
R006764,U00753,2026-01-23,Hamburg,27.2,40.29,paypal,completed
R029719,U00410,2024-08-19,Berlin,15.3,21.83,cash,completed
R005910,U01016,2025-09-22,Berlin,5.3,9.54,cash,completed
R000746,U01539,2025-12-16,Hamburg,7.1,14.2,apple_pay,completed
R015743,U01338,2025-09-22,Cologne,11.4,16.36,cash,completed
R024819,U01336,2025-02-25,Berlin,22.8,39.69,apple_pay,completed
R029639,U01051,2025-08-18,Munich,20.4,2.86,apple_pay,cancelled
R010446,U01129,2025-04-18,Berlin,11.9,17.31,apple_pay,completed
R022238,U00419,2025-06-17,Munich,16.1,21.86,cash,completed
R012978,U00753,2026-01-04,Munich,22.4,38.04,card,completed
R011522,U00196,2025-09-05,Hamburg,5.1,10.61,card,completed
R014660,U01184,2025-03-20,Cologne,6.8,12.84,apple_pay,completed
R002058,U01908,2024-10-02,Cologne,10.5,17.47,paypal,completed
R022675,U00009,2026-01-19,Munich,8.1,14.73,apple_pay,completed
R004295,U00451,2026-02-14,Munich,26.1,38.69,apple_pay,completed
R001788,U01000,2024-09-25,Berlin,24.2,32.44,card,completed
R021890,U00788,2025-09-18,Berlin,20.3,34.64,apple_pay,completed
R025227,U01109,2025-08-26,Berlin,3.7,7.61,card,completed
R006589,U00300,2024-04-25,Berlin,7.2,13.22,apple_pay,completed
R000015,U00311,2024-06-15,Munich,16.0,23.63,cash,completed
R018400,U01560,2026-04-11,Munich,20.4,34.87,apple_pay,completed
R004648,U01697,2025-08-22,Berlin,10.0,17.56,apple_pay,completed
R004155,U01533,2024-11-05,Frankfurt,3.7,7.65,card,completed
R020304,U01374,2025-09-22,Cologne,22.7,33.67,apple_pay,completed
R026893,U00744,2026-01-17,Hamburg,1.4,5.18,apple_pay,completed
R019929,U00118,2025-07-17,Berlin,4.4,3.61,card,cancelled
R024443,U01332,2024-08-25,Munich,23.3,37.27,apple_pay,completed
R004556,U00216,2026-05-06,Hamburg,6.3,12.14,apple_pay,completed
R021503,U00752,2024-09-09,Frankfurt,6.2,12.87,cash,completed
R006769,U01924,2025-03-31,Berlin,13.7,21.69,paypal,completed
R021314,U00975,2026-02-04,Berlin,16.3,25.82,paypal,completed
R004772,U01012,2024-09-25,Munich,14.2,20.28,paypal,completed
R014539,U00797,2025-08-25,Munich,6.4,12.6,card,completed
R017264,U01961,2026-03-15,Berlin,23.7,34.99,card,completed
R022245,U01069,2026-04-13,Cologne,15.2,23.01,card,completed
R020977,U01889,2025-03-02,Berlin,15.0,24.06,card,completed
R000808,U00360,2024-04-06,Frankfurt,23.6,40.73,paypal,completed
R012452,U01314,2025-05-21,Berlin,5.1,11.19,cash,completed
R027789,U00411,2025-06-05,Munich,26.4,33.98,card,completed
R002531,U00566,2026-01-23,Munich,10.8,19.7,apple_pay,completed
R016464,U00023,2024-07-16,Frankfurt,18.1,22.12,apple_pay,cancelled
R000710,U00228,2024-12-11,Frankfurt,5.5,1.82,cash,cancelled
R025705,U01701,2025-06-26,Munich,21.5,37.61,apple_pay,completed
R007608,U00168,2026-04-02,Hamburg,12.0,16.84,card,completed
R015579,U01959,2025-03-24,Berlin,2.4,6.46,cash,completed
R018337,U00692,2025-12-18,Hamburg,16.1,23.25,cash,completed
R005959,U01671,2025-01-17,Frankfurt,5.0,10.11,cash,completed
R019781,U01772,2025-10-16,Hamburg,20.2,31.76,paypal,completed
R016015,U00227,2024-06-24,Berlin,25.8,43.48,apple_pay,completed
R006136,U00245,2025-08-15,Frankfurt,24.3,35.27,card,completed
R009275,U00031,2025-06-05,Cologne,4.0,9.16,paypal,completed
R010730,U01889,2024-12-23,Hamburg,16.5,22.84,cash,completed
R019238,U00744,2026-06-25,Cologne,18.5,28.53,apple_pay,completed
R016425,U00693,2024-12-27,Cologne,19.4,32.59,cash,completed
R028397,U00614,2024-09-17,Munich,12.5,17.96,cash,completed
R018367,U00951,2024-10-19,Frankfurt,5.2,10.33,apple_pay,completed
R023816,U00955,2025-05-17,Cologne,11.6,20.48,apple_pay,completed
R003190,U00307,2025-08-22,Berlin,10.0,18.44,paypal,completed
R010345,U00607,2025-10-24,Berlin,16.1,23.79,cash,completed
R003052,U01282,2024-09-22,Frankfurt,19.7,33.96,paypal,completed
R024256,U01586,2025-03-11,Frankfurt,12.6,17.96,paypal,completed
R000100,U01834,2025-11-20,Berlin,21.3,27.36,cash,completed
R015493,U00672,2025-08-04,Hamburg,17.3,28.47,card,completed
R011787,U01222,2025-02-11,Cologne,5.7,10.09,card,completed
R012942,U01411,2025-02-15,Hamburg,,21.42,card,completed
R008553,U01630,2025-07-25,Hamburg,6.7,13.78,cash,completed
R025403,U00068,2025-11-15,Munich,,36.24,cash,completed
R007173,U00958,2025-10-21,Munich,1.8,6.09,card,completed
R010660,U00763,2026-03-18,Cologne,6.8,13.45,cash,completed
R001366,U00461,2024-09-26,Cologne,19.8,34.23,paypal,completed
